シート種別,事業年度,予算事業ID,事業名,建制順,所管府省庁,府省庁,局・庁,部,課,室,班,係,その他担当組織_作成責任者_no,府省庁（その他担当組織）,局・庁（その他担当組織）,部（その他担当組織）,課（その他担当組織）,室（その他担当組織）,班（その他担当組織）,係（その他担当組織）,作成責任者
レビューシート,2024,4266,国立公園等多言語解説等整備事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,5,環境省,自然環境局,,自然環境整備課,,,,
レビューシート,2024,4268,国立公園利用促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,1,環境省,自然環境局,,国立公園課,,,企画係,柳瀬孝幸
レビューシート,2024,4268,国立公園利用促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,2,環境省,自然環境局,,国立公園課,,,,
レビューシート,2024,4268,国立公園利用促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,3,環境省,自然環境局,,国立公園課,国立公園利用推進室,,,
レビューシート,2024,4268,国立公園利用促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,4,環境省,自然環境局,,自然環境整備課,,,施設第一係,
レビューシート,2024,4268,国立公園利用促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,5,環境省,自然環境局,,自然環境整備課,,,,
レビューシート,2024,4269,国立公園利活用促進円滑化事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,1,環境省,自然環境局,,国立公園課,,,企画係,柳瀬孝幸
レビューシート,2024,4269,国立公園利活用促進円滑化事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,2,環境省,自然環境局,,国立公園課,,,,
レビューシート,2024,4269,国立公園利活用促進円滑化事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,3,環境省,自然環境局,,国立公園課,国立公園利用推進室,,,
レビューシート,2024,4269,国立公園利活用促進円滑化事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,自然資源活用推進室,,,4,環境省,自然環境局,,国立公園課,国立公園利用推進室,,協働型管理係,
レビューシート,2024,4271,海外教育旅行等の若者の国際交流促進,23,国土交通省,国土交通省　観光庁,,,参事官（国際関係）,,,,1,,,,,,,,渡邉敬
レビューシート,2024,4272,日中韓観光大臣会合,23,国土交通省,国土交通省　観光庁,,,国際観光部　国際観光課,,,,1,,,,,,,,飯田修章
レビューシート,2024,4274,国際競争力の高いスノーリゾート形成促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光地域振興課,,,,1,,,,,,,,安部勝也
レビューシート,2024,4277,クルーズ等訪日旅客の受入促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,,,,1,国土交通省,港湾局,,産業港湾課,クルーズ振興室,,,竹内大一郎
レビューシート,2024,4277,クルーズ等訪日旅客の受入促進事業（国際観光旅客税財源）,23,国土交通省,国土交通省　観光庁,,,観光地域振興部　観光資源課,,,,2,国土交通省,港湾局,,産業港湾課,,,,柳瀬孝幸
レビューシート,2024,4289,地域観光事業支援,23,国土交通省,国土交通省　観光庁,,,観光産業課,,,,1,国土交通省　観光庁,,,参事官（産業競争力強化）,,,,本村龍平
レビューシート,2024,4289,地域観光事業支援,23,国土交通省,国土交通省　観光庁,,,観光産業課,,,,2,,,,,,,,羽矢憲史
レビューシート,2024,4292,景観改善推進事業,23,国土交通省,国土交通省,都市局,,公園緑地・景観課,,,,1,,,,,,,,片山壮二
レビューシート,2024,4293,整備新幹線整備事業,23,国土交通省,国土交通省,鉄道局,,参事官（新幹線建設）室,,,,1,国土交通省,鉄道局,,幹線鉄道課,,,,東平伸
レビューシート,2024,4294,整備新幹線建設推進高度化等事業,23,国土交通省,国土交通省,鉄道局,,幹線鉄道課,,,,1,国土交通省,鉄道局,,参事官（新幹線建設）室,,,,北村朝一
レビューシート,2024,4295,新線調査費等,23,国土交通省,国土交通省,鉄道局,,鉄道事業課,,,,1,,,,,,,,輕部努
レビューシート,2024,4296,東京国際空港整備事業,23,国土交通省,国土交通省,航空局,航空ネットワーク部,,空港計画課/大都市圏空港調査室,,,1,,,,,,,,温品清司
レビューシート,2024,4297,関西国際空港整備事業,23,国土交通省,国土交通省,航空局,航空ネットワーク部,近畿圏・中部圏空港課,,,,1,,,,,,,,太田大吾
レビューシート,2024,4298,中部国際空港整備事業,23,国土交通省,国土交通省,航空局,航空ネットワーク部,近畿圏・中部圏空港課,,,,1,,,,,,,,太田大吾
レビューシート,2024,4299,空港周辺環境対策事業,23,国土交通省,国土交通省,航空局,航空ネットワーク部,,官房参事官（航空戦略）/空港周辺地域活性化推進室,,,1,,,,,,,,大田圭
レビューシート,2024,4300,一般空港等整備事業（直轄）,23,国土交通省,国土交通省,航空局,航空ネットワーク部,,空港計画課,,,1,,,,,,,,楠山哲弘
レビューシート,2024,4302,一般空港等整備事業（補助）,23,国土交通省,国土交通省,航空局,航空ネットワーク部,,空港計画課,,,1,,,,,,,,楠山哲弘
レビューシート,2024,4303,航空路整備事業（管制施設整備）,23,国土交通省,国土交通省,航空局,交通管制部,交通管制企画課,,,,1,,,,,,,,大坪弘敏
レビューシート,2024,4305,航空路整備事業（航空保安施設整備）,23,国土交通省,国土交通省,航空局,交通管制部,交通管制企画課,,,,1,,,,,,,,大坪弘敏
レビューシート,2024,4306,国管理空港の経営改革の推進,23,国土交通省,国土交通省,航空局,航空ネットワーク部,航空ネットワーク企画課,空港経営改革推進室,,,1,,,,,,,,廣田健久
レビューシート,2024,4307,半島地域振興等に必要な経費,23,国土交通省,国土交通省,国土政策局,,地域振興課,半島振興室,,,1,,,,,,,,谷山拓也
レビューシート,2024,4309,きめ細やかな豪雪地帯対策の推進に要する経費,23,国土交通省,国土交通省,国土政策局,,地域振興課,,,,1,,,,,,,,谷山拓也
レビューシート,2024,4312,市街地再開発事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,1,国土交通省,住宅局,,市街地建築課,,,,筒井祐治
レビューシート,2024,4312,市街地再開発事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,2,,,,,,,,下村哲也
レビューシート,2024,4313,都市再生総合整備事業,23,国土交通省,国土交通省,都市局,,まちづくり推進課,,,,1,,,,,,,,須藤明彦
レビューシート,2024,4314,まち再生総合支援事業,23,国土交通省,国土交通省,都市局,,まちづくり推進課,都市開発金融支援室,,,1,国土交通省,都市局,,まちづくり推進課,,,,須藤明彦
レビューシート,2024,4315,国際競争拠点都市整備事業等,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,1,国土交通省,都市局,,街路交通施設課,,,,筒井祐治
レビューシート,2024,4315,国際競争拠点都市整備事業等,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,2,国土交通省,都市局,,まちづくり推進課,,,,青柳太
レビューシート,2024,4315,国際競争拠点都市整備事業等,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,3,,,,,,,,須藤明彦
レビューシート,2024,4316,都市開発資金貸付事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,1,国土交通省,都市局,,公園緑地・景観課,,,,筒井祐治
レビューシート,2024,4316,都市開発資金貸付事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,2,国土交通省,住宅局,,市街地建築課,,,,片山壮二
レビューシート,2024,4316,都市開発資金貸付事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,3,国土交通省,都市局,,まちづくり推進課,,,,須藤明彦
レビューシート,2024,4316,都市開発資金貸付事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,4,,,,,,,,下村哲也
レビューシート,2024,4317,地域活性化推進経費,23,国土交通省,国土交通省,都市局,,都市環境課,,,,1,,,,,,,,江口大暁
レビューシート,2024,4318,国際機関等拠出金,23,国土交通省,国土交通省,都市局,,国際・デジタル政策課,,,,1,,,,,,,,武藤祥郎
レビューシート,2024,4319,防災のための集団移転促進事業に必要な経費,23,国土交通省,国土交通省,都市局,,都市安全課,,,,1,,,,,,,,小川博之
レビューシート,2024,4320,都市分野の国際展開、国際貢献推進経費,23,国土交通省,国土交通省,都市局,,国際・デジタル政策課,,,,1,国土交通省,都市局,,都市計画課,,,,武藤祥郎
レビューシート,2024,4320,都市分野の国際展開、国際貢献推進経費,23,国土交通省,国土交通省,都市局,,国際・デジタル政策課,,,,2,国土交通省,都市局,,参事官（国際園芸博覧会担当）,,,,齋藤良太
レビューシート,2024,4320,都市分野の国際展開、国際貢献推進経費,23,国土交通省,国土交通省,都市局,,国際・デジタル政策課,,,,3,,,,,,,,片山壮二
レビューシート,2024,4322,集約型都市構造化推進調査経費,23,国土交通省,国土交通省,都市局,,都市計画課,,,,1,,,,,,,,齋藤良太
レビューシート,2024,4323,集約都市形成支援事業,23,国土交通省,国土交通省,都市局,,都市計画課,,,,1,,,,,,,,齋藤良太
レビューシート,2024,4326,まちなかウォーカブル推進事業,23,国土交通省,国土交通省,都市局,,街路交通施設課,,,,1,,,,,,,,青柳太
レビューシート,2024,4327,都市構造再編集中支援事業,23,国土交通省,国土交通省,都市局,,市街地整備課,,,,1,,,,,,,,筒井祐治
レビューシート,2024,4328,まちなか公共空間等活用支援事業,23,国土交通省,国土交通省,都市局,,まちづくり推進課,都市開発金融支援室,,,1,国土交通省,都市局,,まちづくり推進課,,,,須藤明彦
レビューシート,2024,4329,官民連携まちなか再生推進事業,23,国土交通省,国土交通省,都市局,,まちづくり推進課,,,,1,,,,,,,,須藤明彦
レビューシート,2024,4330,都市鉄道利便増進事業,23,国土交通省,国土交通省,鉄道局,,都市鉄道政策課,,,,1,,,,,,,,児玉和久
レビューシート,2024,4331,都市鉄道整備事業,23,国土交通省,国土交通省,鉄道局,,都市鉄道政策課,,,,1,,,,,,,,小林基樹
レビューシート,2024,4332,幹線鉄道等活性化事業,23,国土交通省,国土交通省,鉄道局,,鉄道事業課,,,,1,国土交通省,鉄道局,,鉄道事業課,地域鉄道支援室,,,輕部努
