シート種別,事業年度,予算事業ID,事業名,府省庁の建制順,政策所管府省庁,府省庁,局・庁,部,課,室,班,係,支出先ブロック（国庫債務負担行為等による契約）,契約先名（国庫債務負担行為等による契約）,契約先の法人番号（国庫債務負担行為等による契約）,契約先の所在地（国庫債務負担行為等による契約）,契約先の法人種別（国庫債務負担行為等による契約）,契約概要（契約名）（国庫債務負担行為等による契約）,その他の契約,契約額（国庫債務負担行為等による契約）,契約方式等（国庫債務負担行為等による契約）,具体的な契約方式等（国庫債務負担行為等による契約）,入札者数（応募者数）（国庫債務負担行為等による契約）,落札率（％）（国庫債務負担行為等による契約）,一者応札・一者応募又は競争性のない随意契約となった理由及び改善策（契約額10億円以上）（国庫債務負担行為等による契約）,その他の契約（国庫債務負担行為等による契約）
レビューシート,2024,5128,通信維持費（海自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,ＭＳＩＩオープン系システム用器材の借上（０５更新）,f,3027200000,一般競争契約（最低価格）,,1,91.7,当該事業者しか対応可能事業者が存在しない為,f
レビューシート,2024,5128,通信維持費（海自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,C,株式会社ＮＴＴデータ,6010601062093,東京都江東区豊洲３丁目３番３号,301,艦艇搭載クローズ系電子行政文書管理ＡＰのインストール,f,26730000,随意契約（公募）,,,,,f
レビューシート,2024,5128,通信維持費（海自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,E,米海軍省,,,,作戦情報処理システムの維持管理（ＦＭＳ）,f,199335000,随意契約（その他）,,,,,f
レビューシート,2024,5131,ガスタービン機関組部品のオーバーホール,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（艦船担当）,,,,A,川崎重工業株式会社,1140001005719,兵庫県神戸市中央区東川崎町３丁目１番１号,301,ガスタービン機関用組部品のオーバーホール役務の請負,f,378741000,随意契約（公募）,,,,,f
レビューシート,2024,5131,ガスタービン機関組部品のオーバーホール,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（艦船担当）,,,,A,株式会社ＩＨＩ,4010601031604,,,ガスタービン機関用組部品のオーバーホール役務の請負,f,1172336000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,東邦車輛株式会社,1070001024734,群馬県邑楽郡邑楽町大字赤堀４１２０番地,301,ＩＮＤＩＣＡＴＯＲ,f,8014600,随意契約（不落・不調）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,大京整備株式会社,1010701005469,東京都品川区平塚１丁目１８番１０号,301,大型トラック６×６（ペトリオット用）　再塗装外１７品目,f,64905500,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,大京整備株式会社,1010701005469,東京都品川区平塚１丁目１８番１０号,301,大型トラック６×６（ペトリオット用）　再塗装,f,3500200,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,大京整備株式会社,1010701005469,東京都品川区平塚１丁目１８番１０号,301,トラック（６×６）アンテナマスト用　再塗装外１品目,f,2950500,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,東京総合整備工業協同組合,2011505000052,埼玉県狭山市入間川１丁目７番２号,399,２０００Ｇ燃料給油車（改）　点検修理,f,21857000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,東京総合整備工業協同組合,2011505000052,埼玉県狭山市入間川１丁目７番２号,399,有がい指揮車　点検修理,f,20482000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,東京総合整備工業協同組合,2011505000052,埼玉県狭山市入間川１丁目７番２号,399,ホイールクレーン１０ｔ　点検修理,f,18161000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,東京総合整備工業協同組合,2011505000052,埼玉県狭山市入間川１丁目７番２号,399,大型部品運搬車　点検修理,f,15191000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,株式会社オカノ,4360001000637,沖縄県那覇市安謝１丁目２３番８号,301,２０ＫＬ燃料給油車　点検修理,f,31020000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,株式会社オカノ,4360001000637,沖縄県那覇市安謝１丁目２３番８号,301,２０００Ｇ燃料給油車（改）　点検修理,f,25080000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,２０ＫＬ燃料給油車　点検修理,f,105380000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,２０００Ｇ燃料給油車（改）　点検修理,f,42504000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,レッカ車　点検修理,f,23100000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,トラック２　１／２ｔ（４×２）散水車　点検修理,f,11297000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,トラック　７ｔ（６×６）　トラクタ　点検修理,f,10560000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,モビールコントロール・ユニット　点検修理,f,10175000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,トラック６×６　アンテナマスト用　点検修理,f,9185000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,大型トラック（６×６）ペトリオット用　点検修理,f,9185000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ商事株式会社,1010001025515,東京都港区海岸１丁目１４番２２号,301,セミトレーラ２０ｔ（低床式）　点検修理,f,8360000,随意契約（公募）,,,,,f
レビューシート,2024,5132,車両一般整備費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,D,ＮＸ機工株式会社,9430001012802,北海道札幌市北区北九条西３丁目１０番地１,301,２０００Ｌ燃料タンク車　点検修理,f,16127000,随意契約（公募）,,,,,f
レビューシート,2024,5134,施設車両整備費,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,千代田機電株式会社,7220001004293,石川県金沢市新保本４丁目６５番地１２,301,ランウェイスイーパ　点検修理,f,13200000,随意契約（公募）,,,,,f
レビューシート,2024,5134,施設車両整備費,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,東京総合整備工業協同組合,2011505000052,埼玉県狭山市入間川１丁目７番２号,399,ブルドーザＤ７（湿地用）　点検修理,f,18172000,随意契約（公募）,,,,,f
レビューシート,2024,5134,施設車両整備費,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＸ機工株式会社,9430001012802,北海道札幌市北区北九条西３丁目１０番地１,301,ランウェイスイーパ　点検修理,f,16390000,随意契約（公募）,,,,,f
レビューシート,2024,5134,施設車両整備費,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,ＮＸ機工株式会社,9430001012802,北海道札幌市北区北九条西３丁目１０番地１,301,モータグレーダ　点検修理,f,10340000,随意契約（公募）,,,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,エヌ・ティ・ティ・コミュニケーションズ株式会社,7010001064648,東京都千代田区大手町２丁目３番１号,301,防衛情報通信基盤（ＤＩＩ）の整備（部外回線の借上）（アクセスゲートウェイ）その２（０５延長）,f,515403000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,ＵＣサービス基盤機器の借上（０５換装）,f,2879360000,一般競争契約（最低価格）,,1,,システム固有の技術的知見を有する製造会社でなければ契約の履行が難しいため。／公告期間を長めに取り、入札に意欲を示す業者には契約内容を丁寧に説明することにより、入札業者の増加に努める。,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,市ヶ谷地区構内通信網機器（市ヶ谷ＬＡＮ）の借上（クローズ系）（０５延長）,f,1007344000,随意契約（その他）,,,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,防衛省携帯管理機能等の借上（０５増設）,f,522940000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,市ヶ谷地区構内通信網機器（市ヶ谷ＬＡＮ）の借上（オープン系）（その２）（０５増設）,f,214720000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,市ヶ谷地区構内通信網機器（市ヶ谷ＬＡＮ）の借上（オープン系）（その２）（０４増設）（０５延長）,f,173091000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,通信電信機器の撤去（ＵＣサービス基盤機器）,f,64723000,一般競争契約（最低価格）,,2,99.3,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＲｅＫＡＬＬ株式会社,4100001034999,,,防衛省携帯通信サービスの借上（０５増設）,f,496334000,一般競争契約（最低価格）,,1,,,f
レビューシート,2024,5138,防衛情報通信基盤（DII)の整備,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＲｅＫＡＬＬ株式会社,4100001034999,,,通信電信機器の撤去（ＵＣサービス基盤機器）,f,64723000,一般競争契約（最低価格）,,2,99.3,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,その他,t,747920800,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,固定式警戒管制ﾚｰﾀﾞｰ装置 J/FPS-3( ) 構成品修理,f,693830500,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,固定式警戒管制ﾚｰﾀﾞｰ装置J/FPS-5( )  構成品修理,f,241088100,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機ディフェンス＆スペーステクノロジーズ株式会社,7010701017021,東京都品川区大崎１丁目１５番９号,301,固定式警戒管制ﾚｰﾀﾞｰ装置J/FPS-5()定期点検,f,235204200,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,その他,t,765264500,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,固定式警戒管制ﾚｰﾀﾞｰ装置J/FPS-5( )ﾌﾟﾛｸﾞﾗﾑ維持,f,315173100,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,宇宙状況監視ｾﾝｻｰｼｽﾃﾑ 保守委託等,f,302881700,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,三菱電機株式会社,4010001008772,東京都千代田区丸の内２丁目７番３号,301,宇宙状況監視ｾﾝｻｰｼｽﾃﾑ(ｾﾝｻｰ統制装置)ｼｽﾃﾑ維持,f,261364400,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,伊藤忠アビエーション株式会社,1010401002840,東京都港区赤坂２丁目９番１１号,301,宇宙状況監視運用システムデータ提供,f,1638890000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,伊藤忠アビエーション株式会社,1010401002840,東京都港区赤坂２丁目９番１１号,301,動的な電磁波ﾘｱﾙﾀｲﾑ管理に係る調査研究,f,496100000,一般競争契約（最低価格）,,1,100,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,国立研究開発法人宇宙航空研究開発機構,9012405001241,東京都調布市深大寺東町７丁目４４番地１,399,将来の宇宙領域把握(SDA)衛星に係る調査研究,f,4016594859,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(宇宙ｻｰﾋﾞｽ(SSA運用))適合化,f,4819540000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,その他,t,1274369800,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(後方支援ｻｰﾋﾞｽ)ｼｽﾃﾑ維持,f,992013000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,富士通株式会社,1020001071491,神奈川県川崎市中原区上小田中４丁目１番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(後方支援ｻｰﾋﾞｽ)技術支援,f,874500000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(指揮統制ｻｰﾋﾞｽ),f,4488000000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(共通ｻｰﾋﾞｽ),f,4052400000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(ｾｷｭﾘﾃｨｻｰﾋﾞｽ(作戦ｼｽﾃﾑ向けｾｷｭﾘﾃｨｻﾌﾞｻｰﾋﾞｽ)),f,3828000000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,その他,t,2306339200,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,ALIS関連ﾈｯﾄﾜｰｸ(JCNN) ｼｽﾃﾑ整備,f,395033100,随意契約（その他）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,日本電気株式会社,7010401022916,東京都港区芝５丁目７番１号,301,固定式警戒管制ﾚｰﾀﾞｰ装置 J/FPS-7B 試行定期修理,f,358677000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,その他,t,587309800,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,地上電波測定装置J/FLR-4A換装のｼｽﾃﾑ設計,f,375100000,随意契約（その他）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,固定式警戒管制ﾚｰﾀﾞｰ装置J/FPS-4A及び警戒管制ﾚｰﾀﾞｰ用味方識別装置J/UPX-111B移設等,f,299634000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,東芝インフラシステムズ株式会社,2011101014084,神奈川県川崎市幸区堀川町７２番地３４,301,作戦情報支援ｼｽﾃﾑのﾌﾟﾛｸﾞﾗﾑ適合化,f,271359000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社シー・キューブド・アイ・システムズ,8010401012610,東京都港区三田１丁目４番２８号,301,その他,t,1176234400,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社シー・キューブド・アイ・システムズ,8010401012610,東京都港区三田１丁目４番２８号,301,作戦用通信回線統制ｼｽﾃﾑ ｼｽﾃﾑ整備,f,1059553000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社シー・キューブド・アイ・システムズ,8010401012610,東京都港区三田１丁目４番２８号,301,自動警戒管制ｼｽﾃﾑ ｼｽﾃﾑ整備,f,918610000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社シー・キューブド・アイ・システムズ,8010401012610,東京都港区三田１丁目４番２８号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ全体ｼｽﾃﾑ維持,f,863500000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(ｾｷｭﾘﾃｨｻｰﾋﾞｽ(ｾｷｭﾘﾃｨ共通ｻﾌﾞｻｰﾋﾞｽ)),f,8052000000,随意契約（不落・不調）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,その他,t,721625300,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(ｾｷｭﾘﾃｨｻｰﾋﾞｽ)技術支援,f,566500000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,株式会社日立製作所,7010001008844,東京都千代田区丸の内１丁目６番６号,301,航空自衛隊ｸﾗｳﾄﾞｼｽﾃﾑ(ｾｷｭﾘﾃｨｻｰﾋﾞｽ)ｼｽﾃﾑ維持,f,321178000,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,移動式警戒監視ｼｽﾃﾑJ/TPS-102( )包括補給処整備等,f,4758651200,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,動式警戒監視ｼｽﾃﾑJ/TPS-102( )補用部品 包括取得,f,4519127800,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,その他,t,1844856300,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,A,ＮＥＣネットワーク・センサ株式会社,7012401000240,東京都府中市日新町１丁目１０番地,301,移動用多重通信装置 J/TRQ-504 定期修理,f,428687600,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱重工業株式会社,8010401050387,東京都千代田区丸の内３丁目２番３号,301,"2 PORTS,LINEAR CIRCULAR SWITCHABLE C BAND RX FEED外12品目",f,225716700,随意契約（公募）,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱重工業株式会社,8010401050387,東京都千代田区丸の内３丁目２番３号,301,その他,t,96378700,,,,,,f
レビューシート,2024,5139,通信維持費（空自）,26,防衛省,防衛省,防衛装備庁,プロジェクト管理部,事業監理官（宇宙・地上装備担当）,,,,B,三菱重工業株式会社,8010401050387,東京都千代田区丸の内３丁目２番３号,301,RADIO SET,f,55600600,随意契約（公募）,,,,,f
